LED_V,V_set,V_actual,I_avg_A,I_std_A,N,Readings_A
1.8,-0.030000,-0.030000,1.408867333333e-12,9.673963383443e-12,3,-1.193540000000e-11;5.468292000000e-12;1.069371000000e-11
1.8,-0.020000,-0.020000,1.524475666667e-11,3.586261070682e-12,3,1.018798000000e-11;1.743601000000e-11;1.811028000000e-11
1.8,-0.010000,-0.010000,3.818288333333e-11,4.271171970099e-12,3,4.124510000000e-11;3.214273000000e-11;4.116082000000e-11
1.8,0.000000,0.000000,4.408246000000e-11,2.428633889741e-12,3,4.078152000000e-11;4.655466000000e-11;4.491120000000e-11
1.8,0.100000,0.100000,1.992836333333e-10,5.060535124097e-12,3,2.020089000000e-10;2.036519000000e-10;1.921901000000e-10
1.8,0.200000,0.200000,3.643735000000e-10,2.416568389266e-12,3,3.677868000000e-10;3.628143000000e-10;3.625194000000e-10
1.8,0.300000,0.300000,5.298426333333e-10,2.985648959421e-12,3,5.304044000000e-10;5.331859000000e-10;5.259376000000e-10
1.8,0.400000,0.400000,6.826138666667e-10,8.080820797557e-12,3,6.939916000000e-10;6.778523000000e-10;6.759977000000e-10
1.8,0.500000,0.500000,8.316624666667e-10,3.008209525430e-12,3,8.351178000000e-10;8.320841000000e-10;8.277855000000e-10
1.8,0.600000,0.600000,9.513535666667e-10,1.274146267489e-11,3,9.495699000000e-10;9.677738000000e-10;9.367170000000e-10
1.8,0.700000,0.700000,1.069359000000e-09,1.006159523469e-11,3,1.071185000000e-09;1.056225000000e-09;1.080667000000e-09
1.8,0.800000,0.800000,1.150520000000e-09,9.082505638130e-12,3,1.140673000000e-09;1.162586000000e-09;1.148301000000e-09
1.8,0.900000,0.900000,1.235418000000e-09,5.922440262820e-12,3,1.229252000000e-09;1.233592000000e-09;1.243410000000e-09
1.8,1.000000,1.000000,1.298599333333e-09,2.508560986347e-11,3,1.268146000000e-09;1.329586000000e-09;1.298066000000e-09
1.8,1.100000,1.100000,1.355923000000e-09,2.911683850741e-11,3,1.370166000000e-09;1.382261000000e-09;1.315342000000e-09
1.8,1.200000,1.200000,1.449923000000e-09,1.843446082748e-11,3,1.432660000000e-09;1.441636000000e-09;1.475473000000e-09
1.8,1.300000,1.300000,1.530690333333e-09,7.857868300132e-12,3,1.536745000000e-09;1.519593000000e-09;1.535733000000e-09
1.8,1.400000,1.400000,1.582789000000e-09,1.576139665977e-11,3,1.570161000000e-09;1.605010000000e-09;1.573196000000e-09
1.8,1.500000,1.500000,1.674990000000e-09,1.855779507377e-11,3,1.686719000000e-09;1.648793000000e-09;1.689458000000e-09
1.8,1.600000,1.600000,1.747584000000e-09,2.548338118592e-11,3,1.728439000000e-09;1.783599000000e-09;1.730714000000e-09
1.8,1.700000,1.700000,1.837777000000e-09,2.032823378129e-11,3,1.856290000000e-09;1.809473000000e-09;1.847568000000e-09
1.8,1.800000,1.800000,1.905817666667e-09,1.257834897309e-11,3,1.898640000000e-09;1.923502000000e-09;1.895311000000e-09
1.8,1.900000,1.900000,2.001432333333e-09,1.391632176818e-11,3,2.000069000000e-09;2.019117000000e-09;1.985111000000e-09
1.8,2.000000,2.000000,2.070107000000e-09,2.728437490580e-11,3,2.033362000000e-09;2.098678000000e-09;2.078281000000e-09
1.8,2.100000,2.100000,2.169134333333e-09,1.790859317634e-11,3,2.159696000000e-09;2.153500000000e-09;2.194207000000e-09
1.8,2.200000,2.200000,2.223705333333e-09,3.594116096561e-11,3,2.237822000000e-09;2.174360000000e-09;2.258934000000e-09
1.8,2.300000,2.300000,2.319447666667e-09,2.017206593838e-11,3,2.347893000000e-09;2.307100000000e-09;2.303350000000e-09
1.8,2.400000,2.400000,2.387516000000e-09,1.261983845644e-11,3,2.400438000000e-09;2.391716000000e-09;2.370394000000e-09
1.8,2.500000,2.500000,2.445388333333e-09,1.556995504882e-11,3,2.461078000000e-09;2.450923000000e-09;2.424164000000e-09
1.8,2.600000,2.600000,2.499270333333e-09,1.102264917744e-11,3,2.493610000000e-09;2.514679000000e-09;2.489522000000e-09
