LED_V,V_set,V_actual,I_avg_A,I_std_A,N,Readings_A
0.0,-0.130000,-0.130000,-1.744983500000e-10,7.505247989274e-12,10,-1.717298000000e-10;-1.739210000000e-10;-1.767866000000e-10;-1.870686000000e-10;-1.802841000000e-10;-1.790621000000e-10;-1.602256000000e-10;-1.653667000000e-10;-1.702970000000e-10;-1.802420000000e-10
0.0,-0.120000,-0.120000,-1.711061000000e-10,6.663831340453e-12,10,-1.642710000000e-10;-1.595514000000e-10;-1.706763000000e-10;-1.815062000000e-10;-1.735839000000e-10;-1.756066000000e-10;-1.803684000000e-10;-1.713927000000e-10;-1.647767000000e-10;-1.693278000000e-10
0.0,-0.110000,-0.110000,-1.867104300000e-10,7.888192469387e-12,10,-1.695806000000e-10;-1.783878000000e-10;-1.835710000000e-10;-1.885857000000e-10;-1.976457000000e-10;-1.858887000000e-10;-1.888385000000e-10;-1.970979000000e-10;-1.871529000000e-10;-1.903555000000e-10
0.0,-0.100000,-0.100000,-1.766601200000e-10,6.755404209342e-12,10,-1.768708000000e-10;-1.736682000000e-10;-1.763230000000e-10;-1.740896000000e-10;-1.718140000000e-10;-1.823069000000e-10;-1.865630000000e-10;-1.727832000000e-10;-1.877429000000e-10;-1.644396000000e-10
0.0,-0.090000,-0.090000,-1.752652800000e-10,6.206575472320e-12,10,-1.608156000000e-10;-1.729518000000e-10;-1.812533000000e-10;-1.707184000000e-10;-1.816326000000e-10;-1.797785000000e-10;-1.739210000000e-10;-1.787671000000e-10;-1.721090000000e-10;-1.807055000000e-10
0.0,-0.080000,-0.080000,-1.752273700000e-10,8.128339347745e-12,10,-1.754802000000e-10;-1.813376000000e-10;-1.885435000000e-10;-1.869422000000e-10;-1.659145000000e-10;-1.654510000000e-10;-1.653667000000e-10;-1.756909000000e-10;-1.772922000000e-10;-1.702549000000e-10
0.0,-0.070000,-0.070000,-1.771615800000e-10,7.281626355396e-12,10,-1.732468000000e-10;-1.713084000000e-10;-1.671365000000e-10;-1.792306000000e-10;-1.676001000000e-10;-1.785143000000e-10;-1.786828000000e-10;-1.918304000000e-10;-1.850038000000e-10;-1.790621000000e-10
0.0,-0.060000,-0.060000,-1.734153500000e-10,8.560740040002e-12,10,-1.806212000000e-10;-1.677686000000e-10;-1.785986000000e-10;-1.807477000000e-10;-1.893442000000e-10;-1.715190000000e-10;-1.702970000000e-10;-1.727832000000e-10;-1.597621000000e-10;-1.627119000000e-10
0.0,-0.050000,-0.050000,-1.736639800000e-10,3.467183591274e-12,10,-1.712662000000e-10;-1.756488000000e-10;-1.703813000000e-10;-1.704656000000e-10;-1.710555000000e-10;-1.819276000000e-10;-1.765758000000e-10;-1.713505000000e-10;-1.744267000000e-10;-1.735418000000e-10
0.0,-0.040000,-0.040000,-1.729855200000e-10,1.014610611464e-11,10,-1.737525000000e-10;-1.694964000000e-10;-1.791042000000e-10;-1.871107000000e-10;-1.863101000000e-10;-1.756909000000e-10;-1.791464000000e-10;-1.579922000000e-10;-1.642710000000e-10;-1.569808000000e-10
0.0,-0.030000,-0.030000,-1.728506800000e-10,8.641705658700e-12,10,-1.731204000000e-10;-1.698335000000e-10;-1.836553000000e-10;-1.808741000000e-10;-1.863944000000e-10;-1.590878000000e-10;-1.730361000000e-10;-1.595092000000e-10;-1.724883000000e-10;-1.705077000000e-10
0.0,-0.020000,-0.020000,-1.737861600000e-10,1.096416313005e-11,10,-1.895548000000e-10;-1.941060000000e-10;-1.738367000000e-10;-1.614477000000e-10;-1.705077000000e-10;-1.553374000000e-10;-1.708869000000e-10;-1.705920000000e-10;-1.780928000000e-10;-1.734996000000e-10
0.0,-0.010000,-0.010000,-1.760280000000e-10,7.398155123948e-12,10,-1.744688000000e-10;-1.741739000000e-10;-1.774607000000e-10;-1.750167000000e-10;-1.764494000000e-10;-1.787671000000e-10;-1.901448000000e-10;-1.792727000000e-10;-1.764073000000e-10;-1.581186000000e-10
0.0,0.000000,0.000000,-1.756768666667e-10,7.796429477794e-12,3,-1.788514000000e-10;-1.832339000000e-10;-1.649453000000e-10
0.0,0.100000,0.100000,-1.691592333333e-10,3.849425105418e-12,3,-1.638075000000e-10;-1.726990000000e-10;-1.709712000000e-10
0.0,0.200000,0.200000,-1.700160666667e-10,3.622121456029e-12,3,-1.682743000000e-10;-1.667151000000e-10;-1.750588000000e-10
0.0,0.300000,0.300000,-1.644536333333e-10,4.412212251115e-12,3,-1.706763000000e-10;-1.617426000000e-10;-1.609420000000e-10
0.0,0.400000,0.400000,-1.665184666667e-10,1.789260294709e-12,3,-1.689485000000e-10;-1.659145000000e-10;-1.646924000000e-10
0.0,0.500000,0.500000,-1.675579666667e-10,2.605183438626e-12,3,-1.638918000000e-10;-1.697071000000e-10;-1.690750000000e-10
0.0,0.600000,0.600000,-1.541153333333e-10,1.236282412001e-12,3,-1.530197000000e-10;-1.558431000000e-10;-1.534832000000e-10
0.0,0.700000,0.700000,-1.657037666667e-10,8.734680414048e-12,3,-1.535254000000e-10;-1.735839000000e-10;-1.700020000000e-10
0.0,0.800000,0.800000,-1.640322333333e-10,8.248378783872e-12,3,-1.532304000000e-10;-1.656195000000e-10;-1.732468000000e-10
0.0,0.900000,0.900000,-1.567561333333e-10,3.492329318505e-12,3,-1.582872000000e-10;-1.600571000000e-10;-1.519241000000e-10
0.0,1.000000,1.000000,-1.530197000000e-10,1.831329442418e-12,3,-1.514605000000e-10;-1.520084000000e-10;-1.555902000000e-10
0.0,1.100000,1.100000,-1.566156333333e-10,6.232706817177e-12,3,-1.573601000000e-10;-1.638496000000e-10;-1.486372000000e-10
0.0,1.200000,1.200000,-1.485950333333e-10,4.879626434017e-12,3,-1.547896000000e-10;-1.481315000000e-10;-1.428640000000e-10
0.0,1.300000,1.300000,-1.399147333333e-10,1.138983755849e-11,3,-1.464038000000e-10;-1.239026000000e-10;-1.494378000000e-10
0.0,1.400000,1.400000,-1.370492333333e-10,7.182278807052e-12,3,-1.298859000000e-10;-1.468673000000e-10;-1.343945000000e-10
0.0,1.500000,1.500000,-1.537922666667e-10,6.403952158021e-12,3,-1.621640000000e-10;-1.466145000000e-10;-1.525983000000e-10
0.0,1.600000,1.600000,-1.489605000000e-10,1.271401298515e-11,3,-1.594249000000e-10;-1.310657000000e-10;-1.563909000000e-10
0.0,1.700000,1.700000,-1.425694666667e-10,1.322048973383e-11,3,-1.276106000000e-10;-1.597621000000e-10;-1.403357000000e-10
0.0,1.800000,1.800000,-1.384679333333e-10,1.052218336352e-11,3,-1.465723000000e-10;-1.236077000000e-10;-1.452238000000e-10
0.0,1.900000,1.900000,-1.418813666667e-10,1.588379803979e-11,3,-1.445075000000e-10;-1.598885000000e-10;-1.212481000000e-10
0.0,2.000000,2.000000,-1.370772666667e-10,6.640147489493e-12,3,-1.370491000000e-10;-1.452238000000e-10;-1.289589000000e-10
0.0,2.100000,2.100000,-1.409964000000e-10,1.568854977003e-11,3,-1.225543000000e-10;-1.608998000000e-10;-1.395351000000e-10
0.0,2.200000,2.200000,-1.328776000000e-10,3.380015653810e-12,3,-1.332147000000e-10;-1.368384000000e-10;-1.285797000000e-10
0.0,2.300000,2.300000,-1.500137333333e-10,5.365081938072e-12,3,-1.474151000000e-10;-1.574865000000e-10;-1.451396000000e-10
0.0,2.400000,2.400000,-1.484264666667e-10,4.689435235600e-12,3,-1.418527000000e-10;-1.524719000000e-10;-1.509548000000e-10
0.0,2.500000,2.500000,-1.406308333333e-10,5.165106865841e-12,3,-1.355322000000e-10;-1.477101000000e-10;-1.386502000000e-10
0.0,2.600000,2.600000,-1.493535666667e-10,4.719038349306e-12,3,-1.558431000000e-10;-1.447603000000e-10;-1.474573000000e-10
0.0,2.700000,2.700000,-1.395494333333e-10,9.356424690850e-12,3,-1.288325000000e-10;-1.381867000000e-10;-1.516291000000e-10
0.0,2.800000,2.800000,-1.392543666667e-10,6.055166391511e-12,3,-1.327512000000e-10;-1.473308000000e-10;-1.376811000000e-10
0.0,2.900000,2.900000,-1.310517000000e-10,6.517190026896e-12,3,-1.269364000000e-10;-1.259673000000e-10;-1.402514000000e-10
0.0,3.000000,3.000000,-1.323720666667e-10,8.969162768930e-12,3,-1.279055000000e-10;-1.243240000000e-10;-1.448867000000e-10
0.0,3.100000,3.100000,-1.430748333333e-10,5.367321925215e-12,3,-1.496485000000e-10;-1.365013000000e-10;-1.430747000000e-10
0.0,3.200000,3.200000,-1.395070000000e-10,1.539116898311e-12,3,-1.373440000000e-10;-1.407992000000e-10;-1.403778000000e-10
0.0,3.300000,3.300000,-1.402094666667e-10,5.669608810334e-12,3,-1.322034000000e-10;-1.438332000000e-10;-1.445918000000e-10
0.0,3.400000,3.400000,-1.347880000000e-10,9.369948702457e-12,3,-1.480051000000e-10;-1.290011000000e-10;-1.273578000000e-10
0.0,3.500000,3.500000,-1.380744000000e-10,8.947334835954e-13,3,-1.369648000000e-10;-1.391559000000e-10;-1.381025000000e-10
0.0,3.600000,3.600000,-1.436787666667e-10,4.442362641908e-12,3,-1.391980000000e-10;-1.421055000000e-10;-1.497328000000e-10
0.0,3.700000,3.700000,-1.334675000000e-10,1.001274437904e-12,3,-1.343945000000e-10;-1.320770000000e-10;-1.339310000000e-10
0.0,3.800000,3.800000,-1.328355333333e-10,8.564442977152e-12,3,-1.220065000000e-10;-1.335518000000e-10;-1.429483000000e-10
0.0,3.900000,3.900000,-1.476117666667e-10,4.645700688689e-13,3,-1.470359000000e-10;-1.481736000000e-10;-1.476258000000e-10
0.0,4.000000,4.000000,-1.396053666667e-10,1.521758774868e-12,3,-1.388609000000e-10;-1.382289000000e-10;-1.417263000000e-10
0.0,4.100000,4.100000,-1.240711666667e-10,2.982665307331e-12,3,-1.221329000000e-10;-1.282848000000e-10;-1.217958000000e-10
0.0,4.200000,4.200000,-1.274420666667e-10,5.827670535376e-12,3,-1.299281000000e-10;-1.330040000000e-10;-1.193941000000e-10
0.0,4.300000,4.300000,-1.428501000000e-10,6.244845913765e-12,3,-1.352372000000e-10;-1.427797000000e-10;-1.505334000000e-10
0.0,4.400000,4.400000,-1.301813000000e-10,1.750440410811e-11,3,-1.249982000000e-10;-1.118096000000e-10;-1.537361000000e-10
0.0,4.500000,4.500000,-1.348582666667e-10,9.892224462453e-12,3,-1.278213000000e-10;-1.279056000000e-10;-1.488479000000e-10
0.0,4.600000,4.600000,-1.341557333333e-10,4.336833846893e-12,3,-1.327091000000e-10;-1.400407000000e-10;-1.297174000000e-10
0.0,4.700000,4.700000,-1.372317333333e-10,5.391519381605e-12,3,-1.383553000000e-10;-1.301388000000e-10;-1.432011000000e-10
0.0,4.800000,4.800000,-1.307709333333e-10,1.308325927087e-11,3,-1.327933000000e-10;-1.138321000000e-10;-1.456874000000e-10
0.0,4.900000,4.900000,-1.305741666667e-10,5.731156756033e-12,3,-1.347316000000e-10;-1.345209000000e-10;-1.224700000000e-10
0.0,5.000000,5.000000,-1.484970000000e-10,1.637551792423e-11,3,-1.297174000000e-10;-1.696227000000e-10;-1.461509000000e-10
