LED_V,V_set,V_actual,I_avg_A,I_std_A,N,Readings_A
8.0,2.300000,2.300000,1.694228333333e-07,1.668319180759e-11,3,1.694215000000e-07;1.694439000000e-07;1.694031000000e-07
8.0,2.400000,2.400000,1.712230666667e-07,3.488861641790e-11,3,1.711991000000e-07;1.711977000000e-07;1.712724000000e-07
8.0,2.500000,2.500000,1.728858000000e-07,1.677378907700e-11,3,1.728640000000e-07;1.729048000000e-07;1.728886000000e-07
8.0,2.600000,2.600000,1.743279666667e-07,4.201906974485e-11,3,1.743480000000e-07;1.742695000000e-07;1.743664000000e-07
8.0,2.700000,2.700000,1.756193000000e-07,2.957172072550e-11,3,1.755957000000e-07;1.756610000000e-07;1.756012000000e-07
8.0,2.800000,2.800000,1.768752000000e-07,3.968400181433e-11,3,1.768758000000e-07;1.768263000000e-07;1.769235000000e-07
8.0,2.900000,2.900000,1.779388333333e-07,3.727486493007e-11,3,1.778962000000e-07;1.779870000000e-07;1.779333000000e-07
8.0,3.000000,3.000000,1.789755000000e-07,2.357979360950e-11,3,1.789740000000e-07;1.789474000000e-07;1.790051000000e-07
8.0,3.100000,3.100000,1.798795333333e-07,2.811006146481e-11,3,1.798519000000e-07;1.799181000000e-07;1.798686000000e-07
8.0,3.200000,3.200000,1.807532666667e-07,2.241284354016e-11,3,1.807258000000e-07;1.807533000000e-07;1.807807000000e-07
8.0,3.300000,3.300000,1.815564666667e-07,2.927084252670e-11,3,1.815630000000e-07;1.815178000000e-07;1.815886000000e-07
8.0,3.400000,3.400000,1.822798666667e-07,1.034225421377e-11,3,1.822838000000e-07;1.822901000000e-07;1.822657000000e-07
8.0,3.500000,3.500000,1.829731333333e-07,2.649343734252e-11,3,1.829842000000e-07;1.829366000000e-07;1.829986000000e-07
8.0,3.600000,3.600000,1.836022666667e-07,1.607841893830e-11,3,1.835874000000e-07;1.835948000000e-07;1.836246000000e-07
8.0,3.700000,3.700000,1.842122333333e-07,2.650815388182e-11,3,1.842134000000e-07;1.841792000000e-07;1.842441000000e-07
8.0,3.800000,3.800000,1.847758333333e-07,1.239632562048e-11,3,1.847658000000e-07;1.847933000000e-07;1.847684000000e-07
8.0,3.900000,3.900000,1.853340333333e-07,8.369123145357e-12,3,1.853371000000e-07;1.853226000000e-07;1.853424000000e-07
8.0,4.000000,4.000000,1.858234000000e-07,3.548210816736e-11,3,1.857745000000e-07;1.858576000000e-07;1.858381000000e-07
8.0,4.100000,4.100000,1.863559000000e-07,2.471612159435e-11,3,1.863455000000e-07;1.863322000000e-07;1.863900000000e-07
8.0,4.200000,4.200000,1.868275333333e-07,3.125938081422e-11,3,1.867925000000e-07;1.868684000000e-07;1.868217000000e-07
8.0,4.300000,4.300000,1.872784333333e-07,2.802883435956e-11,3,1.872744000000e-07;1.872463000000e-07;1.873146000000e-07
8.0,4.400000,4.400000,1.877047333333e-07,2.425714098753e-11,3,1.876766000000e-07;1.877358000000e-07;1.877018000000e-07
8.0,4.500000,4.500000,1.880942666667e-07,1.790387915757e-11,3,1.881031000000e-07;1.881104000000e-07;1.880693000000e-07
8.0,4.600000,4.600000,1.885101666667e-07,1.983504194321e-11,3,1.885275000000e-07;1.884824000000e-07;1.885206000000e-07
8.0,4.700000,4.700000,1.888646000000e-07,1.547018638112e-11,3,1.888428000000e-07;1.888739000000e-07;1.888771000000e-07
8.0,4.800000,4.800000,1.892573333333e-07,1.951278782975e-11,3,1.892613000000e-07;1.892317000000e-07;1.892790000000e-07
