LED_V,V_set,V_actual,I_avg_A,I_std_A,N,Readings_A
3.2,-1.200000,-1.200000,-7.238437000000e-10,5.876314874006e-11,3,-6.671574000000e-10;-8.048144000000e-10;-6.995593000000e-10
3.2,-1.100000,-1.100000,-7.204869333333e-10,8.296982584009e-11,3,-7.191528000000e-10;-8.227643000000e-10;-6.195437000000e-10
3.2,-1.000000,-1.000000,-5.259944800000e-10,1.395478632095e-10,5,-4.459030000000e-10;-7.208379000000e-10;-4.067591000000e-10;-6.674524000000e-10;-3.890200000000e-10
3.2,-0.990000,-0.990000,-5.048424800000e-10,1.308224292148e-10,5,-3.832054000000e-10;-6.466794000000e-10;-4.338102000000e-10;-6.791239000000e-10;-3.813935000000e-10
3.2,-0.980000,-0.980000,-5.167163800000e-10,9.519900935565e-11,5,-6.100638000000e-10;-4.303972000000e-10;-3.864920000000e-10;-6.262857000000e-10;-5.303432000000e-10
3.2,-0.970000,-0.970000,-4.881820400000e-10,1.443467451806e-10,5,-4.615776000000e-10;-6.248530000000e-10;-3.552695000000e-10;-6.824526000000e-10;-3.167575000000e-10
3.2,-0.960000,-0.960000,-4.726845600000e-10,1.559933293541e-10,5,-6.544324000000e-10;-2.680487000000e-10;-5.739954000000e-10;-5.627452000000e-10;-3.042011000000e-10
3.2,-0.950000,-0.950000,-4.558472000000e-10,1.456981262346e-10,5,-5.938412000000e-10;-2.450848000000e-10;-5.935888000000e-10;-3.194542000000e-10;-5.272670000000e-10
3.2,-0.940000,-0.940000,-3.605785600000e-10,1.621361203957e-10,5,-2.262080000000e-10;-5.550766000000e-10;-2.169382000000e-10;-5.627032000000e-10;-2.419668000000e-10
3.2,-0.930000,-0.930000,-3.852615000000e-10,8.666085649794e-11,5,-4.751871000000e-10;-2.798467000000e-10;-4.459874000000e-10;-2.800574000000e-10;-4.452289000000e-10
3.2,-0.920000,-0.920000,-3.426961400000e-10,1.197143960056e-10,5,-2.244805000000e-10;-5.007636000000e-10;-2.437364000000e-10;-4.751032000000e-10;-2.693970000000e-10
3.2,-0.910000,-0.910000,-3.223025000000e-10,1.241940038177e-10,5,-4.615354000000e-10;-1.444650000000e-10;-4.382344000000e-10;-2.140730000000e-10;-3.532047000000e-10
3.2,-0.900000,-0.900000,-2.383608000000e-10,1.303801864477e-10,5,-1.272748000000e-10;-3.986270000000e-10;-1.061668000000e-10;-3.939920000000e-10;-1.657434000000e-10
3.2,-0.890000,-0.890000,-1.924443240000e-10,1.506433464718e-10,5,-4.191562000000e-11;-3.701434000000e-10;-1.000576000000e-10;-3.808879000000e-10;-6.921710000000e-11
3.2,-0.880000,-0.880000,-1.724202100000e-10,8.612370687653e-11,5,-2.744954000000e-10;-5.602980000000e-11;-2.317278000000e-10;-8.438455000000e-11;-2.154635000000e-10
3.2,-0.870000,-0.870000,-1.062288720000e-10,1.196630838290e-10,5,2.705419000000e-11;-2.619390000000e-10;4.099995000000e-11;-1.764459000000e-10;-1.608136000000e-10
3.2,-0.860000,-0.860000,-4.607301400000e-11,1.511773513669e-10,5,4.314860000000e-11;-2.236377000000e-10;9.459158000000e-11;-2.359835000000e-10;9.151595000000e-11
3.2,-0.850000,-0.850000,1.100862800000e-11,1.663623751925e-10,5,9.863624000000e-11;-1.968817000000e-10;1.700077000000e-10;-1.836511000000e-10;1.669320000000e-10
3.2,-0.840000,-0.840000,4.660347100000e-11,8.138523883465e-11,5,-5.948460000000e-11;1.614972000000e-10;-6.482745000000e-12;1.942840000000e-11;1.180591000000e-10
3.2,-0.830000,-0.830000,7.351732600000e-11,1.689168493278e-10,5,-5.164812000000e-11;2.756745000000e-10;-8.767085000000e-11;2.838482000000e-10;-5.261710000000e-11
3.2,-0.820000,-0.820000,1.692999380000e-10,9.519236841198e-11,5,2.966563000000e-10;5.380789000000e-11;2.602964000000e-10;8.485930000000e-11;1.508798000000e-10
3.2,-0.810000,-0.810000,2.492914340000e-10,1.864351235166e-10,5,3.316256000000e-10;2.764414000000e-11;4.524597000000e-10;2.427353000000e-11;4.104542000000e-10
3.2,-0.800000,-0.800000,2.957882000000e-10,9.304822535698e-11,5,1.534498000000e-10;4.102014000000e-10;2.249055000000e-10;3.492789000000e-10;3.411054000000e-10
3.2,-0.790000,-0.790000,3.751983800000e-10,1.353203981967e-10,5,5.239575000000e-10;1.674376000000e-10;4.693968000000e-10;2.660263000000e-10;4.491737000000e-10
3.2,-0.780000,-0.780000,4.543472200000e-10,7.245161550159e-11,5,5.055036000000e-10;3.773387000000e-10;5.234940000000e-10;3.553035000000e-10;5.100963000000e-10
3.2,-0.770000,-0.770000,5.569384600000e-10,1.257676880954e-10,5,6.740313000000e-10;4.051879000000e-10;6.690178000000e-10;4.024914000000e-10;6.339639000000e-10
3.2,-0.760000,-0.760000,6.491566400000e-10,1.310166880945e-10,5,7.113601000000e-10;5.211349000000e-10;7.733781000000e-10;4.643408000000e-10;7.755693000000e-10
3.2,-0.750000,-0.750000,6.652933800000e-10,1.579435540153e-10,5,5.269491000000e-10;8.560841000000e-10;5.388301000000e-10;8.611388000000e-10;5.434648000000e-10
3.2,-0.740000,-0.740000,8.324808200000e-10,1.585493981453e-10,5,9.912001000000e-10;6.404940000000e-10;9.621709000000e-10;6.390617000000e-10;9.294774000000e-10
3.2,-0.730000,-0.730000,8.733148000000e-10,1.378048122161e-10,5,8.243156000000e-10;1.037798000000e-09;7.293500000000e-10;1.036491000000e-09;7.386194000000e-10
3.2,-0.720000,-0.720000,9.837175800000e-10,9.497547912745e-11,5,9.799930000000e-10;1.076223000000e-09;9.108547000000e-10;1.100448000000e-09;8.510692000000e-10
3.2,-0.710000,-0.710000,1.161252520000e-09,1.508432083742e-10,5,1.294044000000e-09;9.842481000000e-10;1.288482000000e-09;9.694595000000e-10;1.270029000000e-09
3.2,-0.700000,-0.700000,1.225360800000e-09,1.018575387085e-10,5,1.174937000000e-09;1.312962000000e-09;1.136808000000e-09;1.378518000000e-09;1.123579000000e-09
3.2,-0.690000,-0.690000,1.364766800000e-09,1.413129424652e-10,5,1.245972000000e-09;1.535544000000e-09;1.267038000000e-09;1.539252000000e-09;1.236028000000e-09
3.2,-0.680000,-0.680000,1.558202800000e-09,1.458993190092e-10,5,1.679551000000e-09;1.373295000000e-09;1.658780000000e-09;1.386861000000e-09;1.692527000000e-09
3.2,-0.670000,-0.670000,1.681067800000e-09,1.361488730448e-10,5,1.570767000000e-09;1.832615000000e-09;1.533691000000e-09;1.857011000000e-09;1.611255000000e-09
3.2,-0.660000,-0.660000,1.908124800000e-09,1.332930157501e-10,5,2.004303000000e-09;1.740812000000e-09;2.045761000000e-09;1.751512000000e-09;1.998236000000e-09
3.2,-0.650000,-0.650000,2.012332600000e-09,1.140201599045e-10,5,1.964278000000e-09;2.128422000000e-09;1.915825000000e-09;2.167100000000e-09;1.886038000000e-09
3.2,-0.640000,-0.640000,2.259133000000e-09,1.307644118451e-10,5,2.378349000000e-09;2.102553000000e-09;2.352649000000e-09;2.096066000000e-09;2.366048000000e-09
3.2,-0.630000,-0.630000,2.421838200000e-09,1.249042531388e-10,5,2.347846000000e-09;2.547298000000e-09;2.309758000000e-09;2.597732000000e-09;2.306557000000e-09
3.2,-0.620000,-0.620000,2.637368000000e-09,1.550645597085e-10,5,2.543255000000e-09;2.860843000000e-09;2.499225000000e-09;2.787197000000e-09;2.496320000000e-09
3.2,-0.610000,-0.610000,2.915497600000e-09,4.708999875388e-11,5,2.885617000000e-09;2.890084000000e-09;2.950206000000e-09;2.862025000000e-09;2.989556000000e-09
3.2,-0.600000,-0.600000,3.167268400000e-09,1.180797404530e-10,5,3.028443000000e-09;3.274747000000e-09;3.047361000000e-09;3.323745000000e-09;3.162046000000e-09
3.2,-0.590000,-0.590000,3.473314000000e-09,1.029063769258e-10,5,3.590187000000e-09;3.329055000000e-09;3.552943000000e-09;3.373799000000e-09;3.520586000000e-09
3.2,-0.580000,-0.580000,3.723738400000e-09,6.333456513974e-11,5,3.790317000000e-09;3.659919000000e-09;3.775357000000e-09;3.635690000000e-09;3.757409000000e-09
3.2,-0.570000,-0.570000,4.015880800000e-09,9.986922238488e-11,5,4.180541000000e-09;3.896656000000e-09;4.045128000000e-09;3.929054000000e-09;4.028025000000e-09
3.2,-0.560000,-0.560000,4.223692200000e-09,1.012029465765e-10,5,4.135208000000e-09;4.403292000000e-09;4.147425000000e-09;4.267247000000e-09;4.165289000000e-09
3.2,-0.550000,-0.550000,4.361857800000e-09,1.085433479480e-10,5,4.353070000000e-09;4.464929000000e-09;4.209485000000e-09;4.498844000000e-09;4.282961000000e-09
3.2,-0.540000,-0.540000,4.720603400000e-09,4.588517970151e-11,5,4.773548000000e-09;4.689325000000e-09;4.673653000000e-09;4.779190000000e-09;4.687301000000e-09
3.2,-0.530000,-0.530000,5.099377200000e-09,8.317378235814e-11,5,5.184459000000e-09;5.032276000000e-09;5.209358000000e-09;5.071209000000e-09;4.999584000000e-09
3.2,-0.520000,-0.520000,5.525786600000e-09,5.222063130832e-11,5,5.546918000000e-09;5.482162000000e-09;5.607464000000e-09;5.534028000000e-09;5.458361000000e-09
3.2,-0.510000,-0.510000,5.983878600000e-09,1.318493293037e-10,5,6.105799000000e-09;5.791875000000e-09;6.099482000000e-09;5.859160000000e-09;6.063077000000e-09
3.2,-0.500000,-0.500000,6.369520200000e-09,1.255802932699e-10,5,6.213658000000e-09;6.469441000000e-09;6.230970000000e-09;6.523622000000e-09;6.409910000000e-09
3.2,-0.490000,-0.490000,6.903110800000e-09,1.348116754223e-10,5,6.985760000000e-09;6.761080000000e-09;7.074537000000e-09;6.728338000000e-09;6.965839000000e-09
3.2,-0.480000,-0.480000,7.386786600000e-09,1.125939664646e-10,5,7.466197000000e-09;7.265187000000e-09;7.481910000000e-09;7.234135000000e-09;7.486504000000e-09
3.2,-0.470000,-0.470000,7.868941400000e-09,8.871115156191e-11,5,7.936933000000e-09;7.753744000000e-09;7.965205000000e-09;7.770301000000e-09;7.918524000000e-09
3.2,-0.460000,-0.460000,8.412382600000e-09,1.119881501921e-10,5,8.569797000000e-09;8.258947000000e-09;8.508954000000e-09;8.363476000000e-09;8.360739000000e-09
3.2,-0.450000,-0.450000,8.849911600000e-09,1.745635193694e-10,5,8.721679000000e-09;9.019636000000e-09;8.731878000000e-09;9.100610000000e-09;8.675755000000e-09
3.2,-0.440000,-0.440000,9.517140400000e-09,8.124433057537e-11,5,9.618418000000e-09;9.391746000000e-09;9.575143000000e-09;9.539465000000e-09;9.460930000000e-09
3.2,-0.430000,-0.430000,1.012135900000e-08,1.479808080881e-10,5,1.023956000000e-08;9.957366000000e-09;1.020126000000e-08;9.928719000000e-09;1.027989000000e-08
3.2,-0.420000,-0.420000,1.081139000000e-08,1.373996803490e-10,5,1.073723000000e-08;1.070003000000e-08;1.092341000000e-08;1.067315000000e-08;1.102313000000e-08
3.2,-0.410000,-0.410000,1.152603000000e-08,6.611717295832e-11,5,1.147335000000e-08;1.151162000000e-08;1.146122000000e-08;1.153732000000e-08;1.164664000000e-08
3.2,-0.400000,-0.400000,1.223680400000e-08,1.171732146184e-10,5,1.204619000000e-08;1.239461000000e-08;1.222470000000e-08;1.231519000000e-08;1.220333000000e-08
3.2,-0.390000,-0.390000,1.306964800000e-08,1.317503861702e-10,5,1.307328000000e-08;1.294696000000e-08;1.321302000000e-08;1.289800000000e-08;1.321698000000e-08
3.2,-0.380000,-0.380000,1.385886400000e-08,1.035435934474e-10,5,1.372270000000e-08;1.399528000000e-08;1.380582000000e-08;1.396352000000e-08;1.380700000000e-08
3.2,-0.370000,-0.370000,1.483424400000e-08,1.129803295446e-10,5,1.485861000000e-08;1.463097000000e-08;1.494798000000e-08;1.480831000000e-08;1.492535000000e-08
3.2,-0.360000,-0.360000,1.573690000000e-08,1.321550598350e-10,5,1.568279000000e-08;1.578239000000e-08;1.563055000000e-08;1.597384000000e-08;1.561493000000e-08
3.2,-0.350000,-0.350000,1.676021000000e-08,7.801197036353e-11,5,1.685432000000e-08;1.662748000000e-08;1.677448000000e-08;1.673082000000e-08;1.681395000000e-08
3.2,-0.340000,-0.340000,1.778933600000e-08,8.742263633636e-11,5,1.780890000000e-08;1.770171000000e-08;1.773117000000e-08;1.794941000000e-08;1.775549000000e-08
3.2,-0.330000,-0.330000,1.882464600000e-08,1.060238327170e-10,5,1.877679000000e-08;1.870476000000e-08;1.892064000000e-08;1.874272000000e-08;1.897832000000e-08
3.2,-0.320000,-0.320000,1.992150200000e-08,8.414233450529e-11,5,1.989787000000e-08;1.981682000000e-08;1.986059000000e-08;1.998243000000e-08;2.004980000000e-08
3.2,-0.310000,-0.310000,2.105698000000e-08,1.112594533512e-10,5,2.105052000000e-08;2.099499000000e-08;2.099357000000e-08;2.097242000000e-08;2.127340000000e-08
3.2,-0.300000,-0.300000,2.233109200000e-08,6.661042392899e-11,5,2.240055000000e-08;2.235207000000e-08;2.221952000000e-08;2.229557000000e-08;2.238775000000e-08
3.2,-0.290000,-0.290000,2.342478800000e-08,9.845808456394e-11,5,2.344071000000e-08;2.324973000000e-08;2.343515000000e-08;2.344262000000e-08;2.355573000000e-08
3.2,-0.280000,-0.280000,2.448666400000e-08,2.616281834971e-11,5,2.447551000000e-08;2.444268000000e-08;2.450546000000e-08;2.449161000000e-08;2.451806000000e-08
3.2,-0.270000,-0.270000,2.568980800000e-08,3.900023507621e-11,5,2.570179000000e-08;2.572405000000e-08;2.573213000000e-08;2.562854000000e-08;2.566253000000e-08
3.2,-0.260000,-0.260000,2.685268600000e-08,1.232297799398e-10,5,2.700596000000e-08;2.695555000000e-08;2.685326000000e-08;2.665761000000e-08;2.679105000000e-08
3.2,-0.250000,-0.250000,2.807615000000e-08,9.824853892043e-11,5,2.804989000000e-08;2.806781000000e-08;2.801770000000e-08;2.798168000000e-08;2.826367000000e-08
3.2,-0.240000,-0.240000,2.915784800000e-08,4.566965005340e-11,5,2.909944000000e-08;2.918342000000e-08;2.914518000000e-08;2.923143000000e-08;2.912977000000e-08
3.2,-0.230000,-0.230000,3.030310200000e-08,1.162883776480e-10,5,3.049997000000e-08;3.037021000000e-08;3.022422000000e-08;3.018817000000e-08;3.023294000000e-08
3.2,-0.220000,-0.220000,3.127720800000e-08,1.372994731818e-10,5,3.143233000000e-08;3.140080000000e-08;3.104521000000e-08;3.125250000000e-08;3.125520000000e-08
3.2,-0.210000,-0.210000,3.245144200000e-08,1.361169174497e-10,5,3.267193000000e-08;3.252408000000e-08;3.237728000000e-08;3.227386000000e-08;3.241006000000e-08
3.2,-0.200000,-0.200000,3.340406200000e-08,1.832432780104e-10,5,3.354873000000e-08;3.369262000000e-08;3.325399000000e-08;3.323918000000e-08;3.328579000000e-08
3.2,-0.190000,-0.190000,3.467187600000e-08,1.191440121198e-10,5,3.481008000000e-08;3.476963000000e-08;3.448616000000e-08;3.458945000000e-08;3.470406000000e-08
3.2,-0.180000,-0.180000,3.603020000000e-08,1.289554135351e-10,5,3.609034000000e-08;3.606602000000e-08;3.584833000000e-08;3.592914000000e-08;3.621717000000e-08
3.2,-0.170000,-0.170000,3.710744200000e-08,2.002957367894e-10,5,3.686110000000e-08;3.730322000000e-08;3.734331000000e-08;3.713474000000e-08;3.689484000000e-08
3.2,-0.160000,-0.160000,3.853547200000e-08,1.265467383064e-10,5,3.847337000000e-08;3.832620000000e-08;3.860287000000e-08;3.857799000000e-08;3.869693000000e-08
3.2,-0.150000,-0.150000,4.058428000000e-08,2.483714225912e-10,5,4.017891000000e-08;4.085388000000e-08;4.051074000000e-08;4.083746000000e-08;4.054041000000e-08
3.2,-0.140000,-0.140000,4.226940600000e-08,1.784572974804e-10,5,4.200566000000e-08;4.232982000000e-08;4.236740000000e-08;4.213383000000e-08;4.251032000000e-08
3.2,-0.130000,-0.130000,4.346859600000e-08,1.132156636866e-10,5,4.333524000000e-08;4.349138000000e-08;4.343835000000e-08;4.367121000000e-08;4.340680000000e-08
3.2,-0.120000,-0.120000,4.490443600000e-08,2.148018095455e-10,5,4.491685000000e-08;4.508250000000e-08;4.481943000000e-08;4.454670000000e-08;4.515670000000e-08
3.2,-0.110000,-0.110000,4.623488400000e-08,2.126577286251e-10,5,4.599955000000e-08;4.601960000000e-08;4.622424000000e-08;4.656010000000e-08;4.637093000000e-08
3.2,-0.100000,-0.100000,4.749081800000e-08,1.675016509053e-10,5,4.760852000000e-08;4.719998000000e-08;4.740281000000e-08;4.762146000000e-08;4.762132000000e-08
3.2,-0.090000,-0.090000,4.875286000000e-08,1.791131299486e-10,5,4.847153000000e-08;4.895214000000e-08;4.865494000000e-08;4.893163000000e-08;4.875406000000e-08
3.2,-0.080000,-0.080000,5.010424000000e-08,1.953105787201e-10,5,4.976635000000e-08;5.016873000000e-08;5.005635000000e-08;5.036105000000e-08;5.016872000000e-08
3.2,-0.070000,-0.070000,5.140658000000e-08,8.628740974209e-11,5,5.144674000000e-08;5.127492000000e-08;5.148577000000e-08;5.148998000000e-08;5.133549000000e-08
3.2,-0.060000,-0.060000,5.304564800000e-08,2.503143820399e-10,5,5.284972000000e-08;5.282820000000e-08;5.352008000000e-08;5.299688000000e-08;5.303336000000e-08
3.2,-0.050000,-0.050000,5.437155400000e-08,1.894194361305e-10,5,5.423663000000e-08;5.437992000000e-08;5.410592000000e-08;5.448502000000e-08;5.465028000000e-08
3.2,-0.040000,-0.040000,5.597198200000e-08,2.318798401241e-10,5,5.614464000000e-08;5.566944000000e-08;5.607338000000e-08;5.624777000000e-08;5.572468000000e-08
3.2,-0.030000,-0.030000,5.752823200000e-08,3.082152849811e-10,5,5.696975000000e-08;5.748570000000e-08;5.767481000000e-08;5.762030000000e-08;5.789060000000e-08
3.2,-0.020000,-0.020000,5.905618200000e-08,2.586288396448e-10,5,5.897781000000e-08;5.889187000000e-08;5.928936000000e-08;5.870959000000e-08;5.941228000000e-08
3.2,-0.010000,-0.010000,6.061122600000e-08,1.550317597913e-10,5,6.049158000000e-08;6.064736000000e-08;6.069481000000e-08;6.039032000000e-08;6.083206000000e-08
3.2,0.000000,0.000000,6.189839000000e-08,1.718894536226e-10,3,6.202969000000e-08;6.165557000000e-08;6.200991000000e-08
3.2,0.100000,0.100000,7.574713000000e-08,5.080975391268e-10,3,7.515663000000e-08;7.639696000000e-08;7.568780000000e-08
3.2,0.200000,0.200000,8.927184666667e-08,4.409156348882e-10,3,8.943960000000e-08;8.866787000000e-08;8.970807000000e-08
3.2,0.300000,0.300000,1.023655333333e-07,6.563604768384e-10,3,1.029648000000e-07;1.014520000000e-07;1.026798000000e-07
3.2,0.400000,0.400000,1.165123000000e-07,5.151573804835e-10,3,1.157951000000e-07;1.167600000000e-07;1.169818000000e-07
3.2,0.500000,0.500000,1.266234666667e-07,2.696286219146e-09,3,1.301651000000e-07;1.260764000000e-07;1.236289000000e-07
3.2,0.600000,0.600000,1.391288333333e-07,2.560213971961e-09,3,1.369055000000e-07;1.377657000000e-07;1.427153000000e-07
3.2,0.700000,0.700000,1.553893666667e-07,2.783503348101e-10,3,1.556668000000e-07;1.550088000000e-07;1.554925000000e-07
3.2,0.800000,0.800000,1.687034333333e-07,5.725617424251e-10,3,1.688298000000e-07;1.693329000000e-07;1.679476000000e-07
3.2,0.900000,0.900000,1.794852000000e-07,6.085232781086e-10,3,1.803370000000e-07;1.789531000000e-07;1.791655000000e-07
3.2,1.000000,1.000000,1.903734333333e-07,2.521034884505e-10,3,1.902143000000e-07;1.907293000000e-07;1.901767000000e-07
3.2,1.100000,1.100000,2.000753666667e-07,2.659981495341e-10,3,1.997032000000e-07;2.003089000000e-07;2.002140000000e-07
3.2,1.200000,1.200000,2.097139666667e-07,1.023932996940e-09,3,2.110793000000e-07;2.094491000000e-07;2.086135000000e-07
3.2,1.300000,1.300000,2.169006666667e-07,7.789351035584e-10,3,2.170949000000e-07;2.177426000000e-07;2.158645000000e-07
3.2,1.400000,1.400000,2.249752000000e-07,5.370592766787e-10,3,2.256082000000e-07;2.242952000000e-07;2.250222000000e-07
3.2,1.500000,1.500000,2.327593333333e-07,7.270591554719e-10,3,2.330835000000e-07;2.317522000000e-07;2.334423000000e-07
3.2,1.600000,1.600000,2.397595666667e-07,1.081429548740e-09,3,2.409732000000e-07;2.383468000000e-07;2.399587000000e-07
3.2,1.700000,1.700000,2.470028000000e-07,6.079279398087e-10,3,2.466525000000e-07;2.478579000000e-07;2.464980000000e-07
3.2,1.800000,1.800000,2.538268000000e-07,1.295128881618e-09,3,2.525426000000e-07;2.533379000000e-07;2.555999000000e-07
3.2,1.900000,1.900000,2.589921333333e-07,8.877405827280e-10,3,2.589012000000e-07;2.601220000000e-07;2.579532000000e-07
3.2,2.000000,2.000000,2.654664333333e-07,4.587987963755e-10,3,2.653319000000e-07;2.660834000000e-07;2.649840000000e-07
3.2,2.100000,2.100000,2.685917000000e-07,3.821765386136e-10,3,2.689947000000e-07;2.680783000000e-07;2.687021000000e-07
3.2,2.200000,2.200000,2.726867666667e-07,9.783160713980e-10,3,2.740617000000e-07;2.718658000000e-07;2.721328000000e-07
3.2,2.300000,2.300000,2.774022333333e-07,1.192172398980e-09,3,2.788385000000e-07;2.774488000000e-07;2.759194000000e-07
3.2,2.400000,2.400000,2.796509333333e-07,1.274103965756e-09,3,2.814524000000e-07;2.787826000000e-07;2.787178000000e-07
3.2,2.500000,2.500000,2.836984333333e-07,3.474720548316e-10,3,2.841860000000e-07;2.835077000000e-07;2.834016000000e-07
3.2,2.600000,2.600000,2.854392000000e-07,1.161698285557e-09,3,2.863926000000e-07;2.838038000000e-07;2.861212000000e-07
3.2,2.700000,2.700000,2.876744000000e-07,1.370746635962e-09,3,2.873233000000e-07;2.895010000000e-07;2.861989000000e-07
3.2,2.800000,2.800000,2.885523333333e-07,1.117349495707e-09,3,2.900961000000e-07;2.880725000000e-07;2.874884000000e-07
3.2,2.900000,2.900000,2.885837000000e-07,1.439279516517e-09,3,2.903690000000e-07;2.885377000000e-07;2.868444000000e-07
3.2,3.000000,3.000000,2.911572333333e-07,1.240911875285e-09,3,2.899399000000e-07;2.906712000000e-07;2.928606000000e-07
3.2,3.100000,3.100000,2.920518666667e-07,1.949449854589e-09,3,2.933345000000e-07;2.935240000000e-07;2.892971000000e-07
3.2,3.200000,3.200000,2.927430333333e-07,6.249371026129e-10,3,2.934237000000e-07;2.919145000000e-07;2.928909000000e-07
3.2,3.300000,3.300000,2.916619333333e-07,6.610462128744e-10,3,2.925435000000e-07;2.914906000000e-07;2.909517000000e-07
3.2,3.400000,3.400000,2.904262333333e-07,2.107069183065e-09,3,2.933987000000e-07;2.891215000000e-07;2.887585000000e-07
3.2,3.500000,3.500000,2.924709000000e-07,1.624208911029e-09,3,2.902435000000e-07;2.930987000000e-07;2.940705000000e-07
3.2,3.600000,3.600000,2.912819000000e-07,2.143207409468e-10,3,2.915370000000e-07;2.910126000000e-07;2.912961000000e-07
3.2,3.700000,3.700000,2.919722666667e-07,1.308521599193e-09,3,2.937865000000e-07;2.907493000000e-07;2.913810000000e-07
3.2,3.800000,3.800000,2.920371000000e-07,6.299382879828e-10,3,2.917379000000e-07;2.914600000000e-07;2.929134000000e-07
3.2,3.900000,3.900000,2.913728333333e-07,8.684919701541e-10,3,2.925977000000e-07;2.906817000000e-07;2.908391000000e-07
3.2,4.000000,4.000000,2.928671666667e-07,1.111800897443e-09,3,2.942793000000e-07;2.915623000000e-07;2.927599000000e-07
3.1,-2.000000,-2.000000,-7.651081000000e-10,6.542685903740e-11,3,-7.705156000000e-10;-8.423986000000e-10;-6.824101000000e-10
3.1,-1.900000,-1.900000,-7.378040666667e-10,6.171196394873e-11,3,-7.843778000000e-10;-6.505976000000e-10;-7.784368000000e-10
3.1,-1.800000,-1.800000,-6.307657666667e-10,6.932116210299e-11,3,-5.563402000000e-10;-7.232394000000e-10;-6.127177000000e-10
3.1,-1.700000,-1.700000,-6.368474666667e-10,9.151088435016e-11,3,-7.214696000000e-10;-5.097385000000e-10;-6.793343000000e-10
3.1,-1.600000,-1.600000,-5.616494333333e-10,3.872638353976e-11,3,-5.625342000000e-10;-5.137833000000e-10;-6.086308000000e-10
3.1,-1.500000,-1.500000,-4.577851333333e-10,1.087431368680e-10,3,-3.767584000000e-10;-6.114957000000e-10;-3.851013000000e-10
3.1,-1.400000,-1.400000,-4.600044333333e-10,3.951984113044e-11,3,-4.903982000000e-10;-4.041887000000e-10;-4.854264000000e-10
3.1,-1.300000,-1.300000,-3.976295666667e-10,9.343829088599e-11,3,-4.767040000000e-10;-2.664054000000e-10;-4.497793000000e-10
3.1,-1.200000,-1.200000,-2.605063666667e-10,8.528548506772e-11,3,-1.959125000000e-10;-3.810141000000e-10;-2.045925000000e-10
3.1,-1.100000,-1.100000,-2.125714733333e-10,8.331275005888e-11,3,-2.626553000000e-10;-9.517032000000e-11;-2.798888000000e-10
3.1,-1.000000,-1.000000,-8.216062660000e-11,5.883105387385e-11,5,-5.513673000000e-12;-1.177109000000e-10;-6.369782000000e-11;-4.848824000000e-11;-1.753925000000e-10
3.1,-0.990000,-0.990000,-5.158070860000e-11,6.214977414783e-11,5,2.060806000000e-11;-1.416840000000e-10;1.985787000000e-12;-1.046079000000e-10;-3.420549000000e-11
3.1,-0.980000,-0.980000,-1.485012900000e-11,2.840183600392e-11,5,-2.594769000000e-11;2.828335000000e-12;-1.878515000000e-11;-5.847350000000e-11;2.612736000000e-11
3.1,-0.970000,-0.970000,-2.492811400000e-11,5.833903682469e-11,5,-7.726429000000e-11;4.281149000000e-11;-7.098667000000e-11;4.997389000000e-11;-6.917499000000e-11
3.1,-0.960000,-0.960000,9.156148000000e-13,4.483250146396e-11,5,-3.711265000000e-11;6.054916000000e-11;-5.383897000000e-11;4.487598000000e-11;-9.895446000000e-12
3.1,-0.950000,-0.950000,3.258184000000e-11,8.471716089291e-12,5,3.366882000000e-11;3.164660000000e-11;3.792415000000e-11;1.732160000000e-11;4.234803000000e-11
3.1,-0.940000,-0.940000,4.463156400000e-11,1.333545045509e-11,5,6.012774000000e-11;5.873722000000e-11;2.726482000000e-11;4.458105000000e-11;3.244699000000e-11
3.1,-0.930000,-0.930000,3.871624800000e-11,1.924603569166e-11,5,3.691294000000e-11;5.932714000000e-11;1.007508000000e-11;6.029621000000e-11;2.696987000000e-11
3.1,-0.920000,-0.920000,8.115986400000e-11,2.072600688782e-11,5,8.388992000000e-11;6.442516000000e-11;8.903009000000e-11;5.439775000000e-11;1.140564000000e-10
3.1,-0.910000,-0.910000,8.084816800000e-11,1.452818731904e-11,5,6.914393000000e-11;8.401647000000e-11;6.261343000000e-11;1.046612000000e-10;8.380581000000e-11
3.1,-0.900000,-0.900000,8.970424800000e-11,1.583808529035e-11,5,1.028073000000e-10;7.023934000000e-11;8.983056000000e-11;1.113179000000e-10;7.432614000000e-11
3.1,-0.890000,-0.890000,1.246315680000e-10,3.091440502733e-11,5,8.869311000000e-11;9.168433000000e-11;1.620868000000e-10;1.244632000000e-10;1.562304000000e-10
3.1,-0.880000,-0.880000,1.416781000000e-10,3.050119683993e-11,5,1.507535000000e-10;1.964663000000e-10;1.266118000000e-10;1.086214000000e-10;1.259375000000e-10
3.1,-0.870000,-0.870000,1.463378600000e-10,1.142895341903e-11,5,1.470878000000e-10;1.662157000000e-10;1.307828000000e-10;1.426640000000e-10;1.449390000000e-10
3.1,-0.860000,-0.860000,1.742459800000e-10,1.066286867300e-11,5,1.790658000000e-10;1.579578000000e-10;1.656258000000e-10;1.828999000000e-10;1.856806000000e-10
3.1,-0.850000,-0.850000,2.130241600000e-10,1.925320937294e-11,5,1.883349000000e-10;2.096958000000e-10;2.192177000000e-10;2.020697000000e-10;2.458027000000e-10
