LED_V,V_set,V_actual,I_avg_A,I_std_A,N,Readings_A
8.0,3.000000,3.000000,8.732858666667e-09,2.043320543190e-11,3,8.759460000000e-09;8.709783000000e-09;8.729333000000e-09
8.0,3.100000,3.100000,8.730978000000e-09,2.268004639913e-11,3,8.711766000000e-09;8.762827000000e-09;8.718341000000e-09
8.0,3.200000,3.200000,8.786564333333e-09,2.920253078454e-11,3,8.804414000000e-09;8.745387000000e-09;8.809892000000e-09
8.0,3.300000,3.300000,8.795536000000e-09,1.190964452310e-11,3,8.779089000000e-09;8.806903000000e-09;8.800616000000e-09
8.0,3.400000,3.400000,8.791954666667e-09,2.692948676740e-11,3,8.769819000000e-09;8.829861000000e-09;8.776184000000e-09
8.0,3.500000,3.500000,8.825114333333e-09,2.262348650309e-11,3,8.853878000000e-09;8.798599000000e-09;8.822866000000e-09
8.0,3.600000,3.600000,8.835917666667e-09,3.290998767683e-12,3,8.836481000000e-09;8.839637000000e-09;8.831635000000e-09
8.0,3.700000,3.700000,8.843723666667e-09,2.499331703120e-11,3,8.822531000000e-09;8.878818000000e-09;8.829822000000e-09
8.0,3.800000,3.800000,8.849722333333e-09,8.301628166946e-12,3,8.842421000000e-09;8.861335000000e-09;8.845411000000e-09
8.0,3.900000,3.900000,8.888354666667e-09,3.047391016737e-11,3,8.907806000000e-09;8.845324000000e-09;8.911934000000e-09
8.0,4.000000,4.000000,8.872820666667e-09,2.425306668353e-11,3,8.852272000000e-09;8.906878000000e-09;8.859312000000e-09
8.0,4.100000,4.100000,8.907006333333e-09,2.725145301733e-11,3,8.921795000000e-09;8.868791000000e-09;8.930433000000e-09
8.0,4.200000,4.200000,8.923214333333e-09,9.525282509663e-12,3,8.910588000000e-09;8.933593000000e-09;8.925462000000e-09
8.0,4.300000,4.300000,8.928957666667e-09,1.489771737176e-11,3,8.918340000000e-09;8.950026000000e-09;8.918507000000e-09
8.0,4.400000,4.400000,8.932607666667e-09,1.853980282767e-12,3,8.930515000000e-09;8.932286000000e-09;8.935022000000e-09
8.0,4.500000,4.500000,8.962620666667e-09,8.001098188513e-12,3,8.968899000000e-09;8.951329000000e-09;8.967634000000e-09
8.0,4.600000,4.600000,8.964164000000e-09,9.538402801308e-12,3,8.974080000000e-09;8.967126000000e-09;8.951286000000e-09
8.0,4.700000,4.700000,8.982537666667e-09,1.135529674743e-11,3,8.989843000000e-09;8.966500000000e-09;8.991270000000e-09
8.0,4.800000,4.800000,8.989598333333e-09,8.179277976828e-12,3,9.000372000000e-09;8.980565000000e-09;8.987858000000e-09
